care sort of backlight on there
thankfully it didn't destroy the pen
so what about this sketching experience
this doesn't bother me personally but
there isn't much to be said
roughly around three to five hours
it'll surely solve the price problem
if you're using it for multimedia
and this depends on the model
I pick up the same pad
great tablets to the media pad
who's looking for a great tablet
I will give the Galaxy Tab
I hope you liked the video
the performance is kind of weak
that was released two years ago
don't get me wrong you certainly
obviously the runtime will be lower
I think they have a tape
what you'll do is you'll unscrew
C phrase which was now unusable
this is the first business tablet
that comes with a little toothpick
stylus that fits in the silo
it's not going to get lost
numbers unlettered their 45 watt charger
it is 2160 by 1440 resolutions
the tablet by itself weighs 1.7
I mean you really have to
that's different a lot of laptops
I'm good key damping not noisy
this is going to feel normal
I have HDMI port as well
here we have the fingerprint scanner
it's very easy to press it
we have an 8 megapixel camera
well it's coated in Gorilla Glass
that's what we have in ours
surface pro 4 is no energizer
37 watt hour battery Intel Core
side-by-side similar sizes similar design philosophy
I'll accidentally trigger something on screen
I'm getting a variety of lines
I tend to draw pretty fast
it's quite good for some reason
it's just fine palm rejection again
I'm Lisa from mobile tech review
it looks really nice in hand
it's very smooth and very quick
i do prefer the slightly larger
iPad 2 size but seven inches
aren't that many negatives with it
that's why reading comics awesome fantastic
I'll noted I'll note about this
this is probably the best best
it's got the booklet for sand
we have our other compartment here
microphone and it's actually for repair
I ended up getting three options
so our standard launcher is there
it gives you some sort of
I'm probably gonna take this bag
I I want something with no
the x1 tablet is absolutely gorgeous
I think the tight cover on
hey everybody get slot inside button
Edition that runs a bit faster
they've improved the front camera slightly
so that is the overall hardware
so they give you some options
this one's good for a year
the four guys with quarters podcasts
I haven't covered in this video
okay guys one one extra thing
cool here's the pin looks nice
that's fine put that over there
I think is four minus one
this is the to actual tablet
it's so thin it's really thin
they really fits your hand perfectly
I'll try to plug it in
I think to plug it in
you shouldn't that shouldn't bother you
tractors offer hell or car crash
I had wrapping all around it
Hui on or anything like that
I ever fiddle with that latex
basically you can change all those
look at that really light line
let's move over here work area
I'm pretty sure it's everything work
which is what kids will use
same goes for the music selection
so this is the samsung galaxy
the screen controls work really smoothly
swiping is a breeze on here
Sony unleashes on the unsuspecting masses
we're willing to let it slide
recording from the z2 tablet's camera
it has an excellent sound output
you'll need to make digital art
seven by five point eight inches
it's not essential to be honest
that's not to mention that the
I'll be sharing some advice on
these are some pretty beefy devices
Wacom Cintiq 27 q HD touch
kitkat which is quite old now
horrible it's a terrible office tablet
I've been Luke from being tech
I have mixed feelings on it
I just rather use my phone
I do need to recognize that
HD tablet is in consuming content
I would definitely recommend the Fire
do you like to check out
I have you know checked out
I think a you can see
it feels a little bit cheap
I've noticed so that gives it
unfortunately there's no support for 5g
dell in terms of the responsiveness
RAM model 32 GB internal storage
were actually clogging up 10 gigs
I didn't even see a man
I'm no good at it anymore
I've been very impressed with this
millimeter audio jack for your headphones
I love about the new Lenovo
Tab series is the screens now
I'm actually connected to a server
that's pretty far away from where
we definitely beat out the ma
I also wanted to test out
we have the redream emulator running
let me tell you one thing
inches and the resolution is 1080p
you can adjust the color temperature
and you can adjust the colors
I'm really impressed with this tablet
I just have to say that
I've actually seen in a while
you have a two-stage kickstand here
you have hidden away a micro
I'll just show you right here
this is the surface 3 keyboard
and it's a high quality keyboard
it's just a minor complaint there
which isn't the latest and greatest
there's no like stutters or legs
is there really or the multitasking
they do like that so again
GPS wireless vibration is quite handy
it's the current application memory cleanup
here out of the game so
there's a good reason for that
Starcraft 2 which recently went free-to-play
which is something that you've said
I think that that's perfectly doable
there should be more units available
having a larger active area means
the cable is 1.3 meters long
which is good if you have
step at a time as well
this is the lenovo legion five
do you just literally lift laptop
i'll show you then this side
oh this is actually pretty cool
here comes the really exciting bit
i believe it comes from here
this is actually quite good quality
that are making weird lights cool
and that's kind of the outside
it's it feels pretty well built
and an nvidia gtx 1650 cool
hello hello hello please focus okay
i really like it first impression
this is free feels like pretty
yes but maybe not you see
(cash register dinging) (upbeat, warm music)
And, I have a huge giveaway.
Alexa, are you better than Siri?
The iPad has a better processor.
Let's look at a YouTube video.
- [Alexa] Knock, knock. Who's there?
Everything is optimized to an extreme.
See? It's still loading. This is...
Alexa, what's the weather in Toronto?
Alexa, turn my couch light off.
Alexa, play music by Madilyn Bailey.
Sorry, I absolutely love the way
I had to buy my own.
- I'm proud of you, too.
this is the high ten plus
it's actually a dual boot tablet
very very good price and indeed
this is the chewy high 10
I've done on this as well
the jog wheel feels pretty nice
it has 8000 levels of pressure
it's just a really nice thing
I never read these things personally
I don't but there you go
this is a standard wall outlet
yeah so let's test that out
the matte finish doesn't look right
that's actually four different draw tests
can you know make your own
they were kind of flocked covered
I had in my weird imagination
you know the hokies the stand
this actually got down exactly what
I've done so many draw tests
has you know all the hotkeys
this is the kind of tablet
there's nothing wrong with this tablet
I've made in these draw tests
I chat to you all soon
HDMI cable and three colorful covers
that came free with this box
I 7:01 is a 7 inch
the rear side is black color
this is how the screen looks
and it's using the mirror mode
let me go to the display
settings here is the display option
I'm getting full screen on TV
desktop for under rupees 6000 you
the juju is pretty big now
the experience isn't stifled by it
it has decent hardware it runs
put your own movies on there
pictures whatever it is you want
7 inch the grandfather of 7-inch
you see your applications over here
here's a blank note right here
I'm going to go with red
you go back to something brighter
you can change your display language
we'll take a look at watch
that's a pretty high bitrate video
third person has a YouTube player
it should work with as well
it's a very nice 7-inch tablet
I’d be worried about the screen
The tablet comes with a pen.
Pen holder filled with extra tips.
Once you’ve installed, restart your computer.
the default colors were rather good.
I’ve used as of this video.
I got excited and I opened
I I can't review cords man
I love it so brushes okay
it's really really tiny and small
I absolutely enjoy drawing with it
I just wished that it would
this is 100% my own opinion
I will see you later again
We are reviewing the XP-PEN Artist
it's not like other game peripherals
geez dad use your imagination haha
and then how to do something
display are relatively thin as well
the display itself is very crisp
the meet pad 3 is running
you can do this on other
I mean I mentioned that earlier
I hope you enjoyed this video
I happen to like Acer products
I watched movies on this thing
let's do business in the bathroom
hey there Konya 110 helps me
let's make a viral video feed
the battery is also non removable
that's absolutely no lag at all
no jagged lines or anything on
I install the free own drivers
drive with eight gigs of storage
these are actually two separate lines
this comes with a trial version
I'm going to draw several lines
I have tried this with Photoshop
it works the buttons here works
the pen works very well too
Android tablet currently on the market
I want to block wireless reception
we'll show you in a minute
and this case that's 39 bucks
Talk video chatting and we test
this is not Flash 10.1 10.2
it should play those videos well
of course there is screen glare
this is the following gadget site
now you have that so clearly
I suppose is better than nothing
I'm Lisa from mobile tech review
um but as you can see
that's a lot of express keys
now let's get into the review
this tablet comes with a pre-installed
i won't really need or use
so that's what i'm gonna do
i want something that feels like
i want it to feel good
there's a dual camera and look
what sort of pressure to apply
it's very useful it's android 9.0
pi enhances performance and reduces ads
the 8 megapixel is it's adequate
you can store tons of photos
check the temperature control smart devices
let's have a scroll through things
the top reviews good and bad
they immediately shipped out a replacement
this device fit the bill perfectly
but he's given it four stars
hasn't had any problems quite satisfied
okay so a few blips there
she used it to watch tv
she used it to watch tv
it has clear picture and nice
life almost does my ipad 2.
more wi-fi connects via five gigahertz
don't they guys i'm pretty fair
the camera is not absolutely amazing
i know that for myself personally
how i make my videos disclaimer
learning an animation program is stupid
probably thank you and goodbye you
indeed there's a button in the
it's got all these little buttons
um this here is a gift
here's the pin lovely is this
looks like it uses a mini
this here is a drawing that
this is a really simple drawing
I'm not too concerned about that
SD card slot USB and Bluetooth
the screen quality is pretty good
it is a dual core system
wow how do they know that
II kind of touch screen thing
it doesn't come with a pen
stand or anything though so what
quality on the tablet is phenomenal
